 lorenz attractor:
 -9.122070312 -8.872176170 28.101663589
 -9.115822792 -8.847677231 28.116651535
 -9.109119415 -8.822899818 28.130842209
 -9.101963997 -8.797863007 28.144226074
 -9.094361305 -8.772586823 28.156791687
 -9.086317062 -8.747090340 28.168533325
 -9.077836037 -8.721394539 28.179439545
 -9.068924904 -8.695518494 28.189504623
 -9.059589386 -8.669483185 28.198722839
 -9.049837112 -8.643308640 28.207086563
 -9.039673805 -8.617014885 28.214590073
 -9.029107094 -8.590622902 28.221229553
 -9.018144608 -8.564152718 28.227003098
 -9.006794930 -8.537624359 28.231904984
 -8.995065689 -8.511058807 28.235933304
 -8.982965469 -8.484475136 28.239088058
 -8.970502853 -8.457894325 28.241367340
 -8.957687378 -8.431336403 28.242771149
 -8.944528580 -8.404821396 28.243299484
 -8.931035995 -8.378368378 28.242954254
 -8.917219162 -8.351998329 28.241737366
 -8.903088570 -8.325729370 28.239650726
 -8.888654709 -8.299580574 28.236698151
 -8.873928070 -8.273571968 28.232883453
 -8.858919144 -8.247721672 28.228212357
 -8.843639374 -8.222047806 28.222688675
 -8.828099251 -8.196569443 28.216320038
 -8.812311172 -8.171303749 28.209112167
 -8.796285629 -8.146268845 28.201070786
 -8.780035019 -8.121481895 28.192205429
 -8.763570786 -8.096959114 28.182523727
 -8.746905327 -8.072717667 28.172035217
 -8.730051041 -8.048773766 28.160749435
 -8.713019371 -8.025143623 28.148675919
 -8.695822716 -8.001842499 28.135826111
 -8.678473473 -7.978885174 28.122209549
 -8.660984039 -7.956286430 28.107839584
 -8.643366814 -7.934060574 28.092727661
 -8.625634193 -7.912221909 28.076885223
 -8.607798576 -7.890783310 28.060325623
 -8.589873314 -7.869758129 28.043062210
 -8.571870804 -7.849158764 28.025108337
 -8.553803444 -7.828997612 28.006479263
 -8.535683632 -7.809286594 27.987188339
 -8.517523766 -7.790036678 27.967250824
 -8.499336243 -7.771258831 27.946681976
 -8.481134415 -7.752963543 27.925497055
 -8.462929726 -7.735160828 27.903711319
 -8.444735527 -7.717860222 27.881341934
 -8.426563263 -7.701070786 27.858404160
 -8.408426285 -7.684801102 27.834915161
 -8.390336037 -7.669059277 27.810892105
 -8.372303963 -7.653853416 27.786350250
 -8.354342461 -7.639190674 27.761308670
 -8.336463928 -7.625078201 27.735784531
 -8.318678856 -7.611522198 27.709794998
 -8.300999641 -7.598528862 27.683357239
 -8.283437729 -7.586103439 27.656490326
 -8.266004562 -7.574251652 27.629211426
 -8.248710632 -7.562978268 27.601539612
 -8.231567383 -7.552287579 27.573492050
 -8.214585304 -7.542183876 27.545085907
 -8.197774887 -7.532670975 27.516342163
 -8.181147575 -7.523751736 27.487277985
 -8.164712906 -7.515429020 27.457912445
 -8.148480415 -7.507705212 27.428262711
 -8.132460594 -7.500582695 27.398347855
 -8.116663933 -7.494063377 27.368186951
 -8.101099014 -7.488148689 27.337799072
 -8.085775375 -7.482839584 27.307203293
 -8.070701599 -7.478137016 27.276416779
 -8.055887222 -7.474041462 27.245458603
 -8.041340828 -7.470552444 27.214347839
 -8.027070999 -7.467670441 27.183101654
 -8.013086319 -7.465394497 27.151739120
 -7.999393940 -7.463724136 27.120279312
 -7.986001968 -7.462657928 27.088741302
 -7.972918510 -7.462194443 27.057142258
 -7.960150242 -7.462332249 27.025499344
 -7.947704792 -7.463069439 26.993831635
 -7.935588837 -7.464403629 26.962158203
 -7.923809052 -7.466332436 26.930496216
 -7.912372112 -7.468852997 26.898864746
 -7.901284218 -7.471962452 26.867279053
 -7.890551090 -7.475657463 26.835758209
 -7.880178928 -7.479934692 26.804321289
 -7.870172977 -7.484790325 26.772983551
 -7.860538483 -7.490220547 26.741764069
 -7.851280689 -7.496221066 26.710678101
 -7.842404366 -7.502787590 26.679744720
 -7.833913803 -7.509915352 26.648979187
 -7.825813770 -7.517600060 26.618398666
 -7.818108559 -7.525836468 26.588020325
 -7.810801983 -7.534619331 26.557861328
 -7.803897381 -7.543943405 26.527936935
 -7.797398567 -7.553802967 26.498264313
 -7.791308880 -7.564192772 26.468858719
 -7.785631180 -7.575106144 26.439737320
 -7.780367851 -7.586537361 26.410915375
 -7.775522232 -7.598480225 26.382408142
 -7.771096230 -7.610928059 26.354230881
 -7.767092228 -7.623874187 26.326398849
 -7.763511658 -7.637311935 26.298927307
 -7.760356903 -7.651234627 26.271831512
 -7.757628918 -7.665634632 26.245126724
 -7.755329132 -7.680504799 26.218826294
 -7.753458500 -7.695837498 26.192945480
 -7.752017975 -7.711625099 26.167499542
 -7.751008034 -7.727859974 26.142501831
 -7.750429153 -7.744534016 26.117965698
 -7.750281811 -7.761639118 26.093904495
 -7.750565529 -7.779167175 26.070331573
 -7.751280785 -7.797109127 26.047262192
 -7.752426624 -7.815456867 26.024707794
 -7.754002571 -7.834201336 26.002681732
 -7.756007671 -7.853333950 25.981197357
 -7.758440971 -7.872845173 25.960266113
 -7.761301041 -7.892725945 25.939899445
 -7.764586449 -7.912966728 25.920110703
 -7.768295765 -7.933557987 25.900911331
 -7.772427559 -7.954489708 25.882314682
 -7.776978970 -7.975752354 25.864330292
 -7.781948090 -7.997335434 25.846969604
 -7.787332535 -8.019228935 25.830244064
 -7.793129921 -8.041422844 25.814163208
 -7.799337387 -8.063905716 25.798738480
 -7.805951595 -8.086667061 25.783979416
 -7.812969685 -8.109695435 25.769897461
 -7.820387840 -8.132980347 25.756500244
 -7.828202724 -8.156510353 25.743797302
 -7.836410522 -8.180274010 25.731798172
 -7.845006943 -8.204259872 25.720512390
 -7.853988171 -8.228455544 25.709947586
 -7.863349915 -8.252849579 25.700113297
 -7.873087406 -8.277429581 25.691017151
 -7.883195877 -8.302183151 25.682666779
 -7.893670559 -8.327097893 25.675067902
 -7.904506207 -8.352160454 25.668230057
 -7.915697575 -8.377358437 25.662157059
 -7.927238941 -8.402679443 25.656858444
 -7.939125061 -8.428109169 25.652338028
 -7.951349735 -8.453635216 25.648601532
 -7.963906765 -8.479243279 25.645654678
 -7.976789951 -8.504920006 25.643503189
 -7.989993095 -8.530651093 25.642150879
 -8.003509521 -8.556422234 25.641603470
 -8.017332077 -8.582220078 25.641862869
 -8.031454086 -8.608029366 25.642932892
 -8.045868874 -8.633835793 25.644817352
 -8.060567856 -8.659625053 25.647518158
 -8.075544357 -8.685381889 25.651039124
 -8.090790749 -8.711091042 25.655380249
 -8.106298447 -8.736738205 25.660543442
 -8.122059822 -8.762307167 25.666530609
 -8.138066292 -8.787782669 25.673339844
 -8.154309273 -8.813149452 25.680973053
 -8.170780182 -8.838391304 25.689430237
 -8.187470436 -8.863492966 25.698709488
 -8.204371452 -8.888438225 25.708808899
 -8.221472740 -8.913211823 25.719726562
 -8.238766670 -8.937796593 25.731460571
 -8.256242752 -8.962177277 25.744009018
 -8.273891449 -8.986336708 25.757366180
 -8.291702271 -9.010258675 25.771530151
 -8.309666634 -9.033927917 25.786495209
 -8.327773094 -9.057327271 25.802257538
 -8.346012115 -9.080439568 25.818811417
 -8.364373207 -9.103248596 25.836149216
 -8.382844925 -9.125738144 25.854265213
 -8.401416779 -9.147891998 25.873151779
 -8.420078278 -9.169693947 25.892801285
 -8.438818932 -9.191126823 25.913206100
 -8.457626343 -9.212174416 25.934356689
 -8.476490021 -9.232820511 25.956243515
 -8.495398521 -9.253047943 25.978857040
 -8.514339447 -9.272841454 26.002185822
 -8.533302307 -9.292184830 26.026218414
 -8.552274704 -9.311061859 26.050943375
 -8.571244240 -9.329456329 26.076347351
 -8.590199471 -9.347352982 26.102416992
 -8.609127998 -9.364736557 26.129140854
 -8.628018379 -9.381590843 26.156501770
 -8.646857262 -9.397901535 26.184486389
 -8.665633202 -9.413653374 26.213079453
 -8.684333801 -9.428831100 26.242263794
 -8.702946663 -9.443421364 26.272022247
 -8.721458435 -9.457408905 26.302339554
 -8.739856720 -9.470780373 26.333196640
 -8.758130074 -9.483522415 26.364574432
 -8.776265144 -9.495621681 26.396455765
 -8.794248581 -9.507065773 26.428819656
 -8.812068939 -9.517841339 26.461647034
 -8.829712868 -9.527936935 26.494915009
 -8.847168922 -9.537341118 26.528604507
 -8.864422798 -9.546042442 26.562692642
 -8.881463051 -9.554029465 26.597158432
 -8.898277283 -9.561292648 26.631978989
 -8.914853096 -9.567822456 26.667129517
 -8.931177139 -9.573608398 26.702587128
 -8.947237968 -9.578642845 26.738328934
 -8.963023186 -9.582917213 26.774330139
 -8.978520393 -9.586423874 26.810564041
 -8.993718147 -9.589156151 26.847005844
 -9.008604050 -9.591107368 26.883630753
 -9.023166656 -9.592271805 26.920412064
 -9.037394524 -9.592644691 26.957324982
 -9.051276207 -9.592220306 26.994340897
 -9.064800262 -9.590995789 27.031433105
 -9.077955246 -9.588968277 27.068574905
 -9.090730667 -9.586134911 27.105737686
 -9.103116035 -9.582493782 27.142894745
 -9.115100861 -9.578042984 27.180019379
 -9.126674652 -9.572783470 27.217081070
 -9.137826920 -9.566715240 27.254053116
 -9.148549080 -9.559839249 27.290906906
 -9.158831596 -9.552157402 27.327613831
 -9.168664932 -9.543672562 27.364145279
 -9.178040504 -9.534388542 27.400474548
 -9.186948776 -9.524309158 27.436573029
 -9.195383072 -9.513439178 27.472410202
 -9.203334808 -9.501784325 27.507959366
 -9.210796356 -9.489351273 27.543193817
 -9.217760086 -9.476146698 27.578083038
 -9.224219322 -9.462179184 27.612600327
 -9.230168343 -9.447457314 27.646718979
 -9.235600471 -9.431990623 27.680412292
 -9.240509987 -9.415789604 27.713651657
 -9.244892120 -9.398864746 27.746410370
 -9.248741150 -9.381228447 27.778663635
 -9.252053261 -9.362893105 27.810384750
 -9.254824638 -9.343872070 27.841547012
 -9.257050514 -9.324178696 27.872125626
 -9.258728981 -9.303827286 27.902097702
 -9.259856224 -9.282834053 27.931438446
 -9.260430336 -9.261214256 27.960123062
 -9.260450363 -9.238984108 27.988128662
 -9.259913445 -9.216161728 28.015434265
 -9.258819580 -9.192764282 28.042016983
 -9.257167816 -9.168809891 28.067855835
 -9.254959106 -9.144317627 28.092929840
 -9.252193451 -9.119306564 28.117219925
 -9.248870850 -9.093796730 28.140705109
 -9.244994164 -9.067809105 28.163368225
 -9.240564346 -9.041363716 28.185192108
 -9.235584259 -9.014482498 28.206159592
 -9.230056763 -8.987186432 28.226253510
 -9.223984718 -8.959497452 28.245458603
 -9.217372894 -8.931438446 28.263761520
 -9.210224152 -8.903032303 28.281147003
 -9.202544212 -8.874300957 28.297603607
 -9.194337845 -8.845268250 28.313117981
 -9.185610771 -8.815958023 28.327680588
 -9.176369667 -8.786393166 28.341279984
 -9.166620255 -8.756597519 28.353906631
 -9.156370163 -8.726595879 28.365550995
 -9.145626068 -8.696411133 28.376207352
 -9.134395599 -8.666068077 28.385868073
 -9.122687340 -8.635591507 28.394527435
 -9.110509872 -8.605004311 28.402179718
 -9.097871780 -8.574331284 28.408821106
 -9.084783554 -8.543597221 28.414449692
 -9.071253777 -8.512825012 28.419061661
 -9.057292938 -8.482039452 28.422657013
 -9.042911530 -8.451264381 28.425233841
 -9.028120041 -8.420522690 28.426792145
 -9.012929916 -8.389838219 28.427333832
 -8.997352600 -8.359234810 28.426860809
 -8.981399536 -8.328735352 28.425374985
 -8.965083122 -8.298362732 28.422882080
 -8.948414803 -8.268138885 28.419385910
 -8.931407928 -8.238086700 28.414890289
 -8.914074898 -8.208227158 28.409402847
 -8.896429062 -8.178583145 28.402929306
 -8.878482819 -8.149174690 28.395477295
 -8.860250473 -8.120023727 28.387054443
 -8.841744423 -8.091150284 28.377670288
 -8.822979927 -8.062574387 28.367336273
 -8.803969383 -8.034315109 28.356060028
 -8.784728050 -8.006392479 28.343854904
 -8.765269279 -7.978824615 28.330730438
 -8.745608330 -7.951630116 28.316699982
 -8.725758553 -7.924826622 28.301776886
 -8.705735207 -7.898431301 28.285974503
 -8.685552597 -7.872461319 28.269306183
 -8.665225029 -7.846932411 28.251785278
 -8.644767761 -7.821860790 28.233428955
 -8.624195099 -7.797261238 28.214250565
 -8.603521347 -7.773148537 28.194269180
 -8.582761765 -7.749536991 28.173498154
 -8.561931610 -7.726440430 28.151956558
 -8.541044235 -7.703871727 28.129659653
 -8.520114899 -7.681843281 28.106626511
 -8.499157906 -7.660367489 28.082874298
 -8.478188515 -7.639455795 28.058422089
 -8.457220078 -7.619118690 28.033287048
 -8.436267853 -7.599367142 28.007490158
 -8.415345192 -7.580210686 27.981048584
 -8.394466400 -7.561658859 27.953983307
 -8.373645782 -7.543720245 27.926313400
 -8.352897644 -7.526403427 27.898059845
 -8.332235336 -7.509716034 27.869241714
 -8.311672211 -7.493665695 27.839878082
 -8.291221619 -7.478258610 27.809991837
 -8.270897865 -7.463501453 27.779602051
 -8.250713348 -7.449399948 27.748729706
 -8.230680466 -7.435959339 27.717395782
 -8.210812569 -7.423184395 27.685621262
 -8.191122055 -7.411079884 27.653427124
 -8.171621323 -7.399649143 27.620834351
 -8.152321815 -7.388895988 27.587863922
 -8.133235931 -7.378823280 27.554536819
 -8.114376068 -7.369433880 27.520874023
 -8.095752716 -7.360729694 27.486896515
 -8.077377319 -7.352712631 27.452627182
 -8.059260368 -7.345384121 27.418087006
 -8.041413307 -7.338745117 27.383295059
 -8.023846626 -7.332796097 27.348274231
 -8.006570816 -7.327537537 27.313045502
 -7.989594936 -7.322968960 27.277629852
 -7.972929478 -7.319090366 27.242048264
 -7.956583500 -7.315900326 27.206321716
 -7.940566540 -7.313397884 27.170469284
 -7.924887180 -7.311581612 27.134513855
 -7.909554482 -7.310450077 27.098476410
 -7.894577026 -7.310000420 27.062376022
 -7.879962444 -7.310230732 27.026233673
 -7.865719318 -7.311138153 26.990070343
 -7.851854801 -7.312719822 26.953905106
 -7.838376522 -7.314972401 26.917758942
 -7.825291634 -7.317892551 26.881650925
 -7.812606812 -7.321476460 26.845602036
 -7.800328732 -7.325719833 26.809631348
 -7.788463593 -7.330618858 26.773757935
 -7.777017593 -7.336168766 26.738002777
 -7.765996456 -7.342364788 26.702383041
 -7.755405426 -7.349202156 26.666919708
 -7.745250225 -7.356675625 26.631629944
 -7.735535622 -7.364779949 26.596534729
 -7.726266861 -7.373509407 26.561651230
 -7.717447758 -7.382858276 26.526998520
 -7.709083080 -7.392820835 26.492593765
 -7.701176643 -7.403390408 26.458456039
 -7.693731785 -7.414561272 26.424602509
 -7.686752319 -7.426326752 26.391052246
 -7.680241585 -7.438679695 26.357822418
 -7.674202442 -7.451613903 26.324930191
 -7.668637753 -7.465121746 26.292392731
 -7.663549900 -7.479196548 26.260229111
 -7.658941269 -7.493830681 26.228454590
 -7.654813290 -7.509016514 26.197084427
 -7.651168346 -7.524746418 26.166137695
 -7.648007870 -7.541012764 26.135629654
 -7.645332813 -7.557806969 26.105575562
 -7.643144608 -7.575121403 26.075992584
 -7.641444206 -7.592947483 26.046897888
 -7.640231609 -7.611276627 26.018304825
 -7.639507771 -7.630099773 25.990228653
 -7.639272690 -7.649408817 25.962686539
 -7.639525890 -7.669194221 25.935691833
 -7.640267372 -7.689446926 25.909259796
 -7.641496658 -7.710157871 25.883405685
 -7.643213272 -7.731317520 25.858142853
 -7.645415783 -7.752915859 25.833484650
 -7.648103237 -7.774943352 25.809446335
 -7.651274204 -7.797389984 25.786043167
 -7.654927254 -7.820245266 25.763286591
 -7.659060001 -7.843499184 25.741189957
 -7.663671017 -7.867141247 25.719766617
 -7.668757915 -7.891160965 25.699029922
 -7.674317837 -7.915546894 25.678991318
 -7.680348396 -7.940288544 25.659664154
 -7.686846733 -7.965374470 25.641059875
 -7.693809986 -7.990793228 25.623191833
 -7.701234341 -8.016532898 25.606069565
 -7.709116936 -8.042582512 25.589704514
 -7.717453480 -8.068928719 25.574110031
 -7.726240158 -8.095561028 25.559295654
 -7.735473156 -8.122466087 25.545270920
 -7.745148182 -8.149631500 25.532047272
 -7.755260468 -8.177043915 25.519634247
 -7.765805244 -8.204690933 25.508041382
 -7.776777267 -8.232559204 25.497278214
 -7.788171768 -8.260635376 25.487352371
 -7.799983501 -8.288906097 25.478275299
 -7.812206745 -8.317357063 25.470052719
 -7.824835300 -8.345974922 25.462694168
 -7.837863922 -8.374745369 25.456207275
 -7.851285934 -8.403653145 25.450599670
 -7.865095139 -8.432683945 25.445877075
 -7.879284859 -8.461823463 25.442047119
 -7.893848419 -8.491056442 25.439115524
 -7.908778667 -8.520366669 25.437089920
 -7.924068451 -8.549739838 25.435974121
 -7.939710140 -8.579159737 25.435771942
 -7.955696583 -8.608610153 25.436491013
 -7.972019196 -8.638074875 25.438133240
 -7.988670349 -8.667537689 25.440702438
 -8.005641937 -8.696982384 25.444202423
 -8.022925377 -8.726391792 25.448637009
 -8.040512085 -8.755749702 25.454008102
 -8.058393478 -8.785037994 25.460315704
 -8.076560020 -8.814239502 25.467563629
 -8.095002174 -8.843337059 25.475751877
 -8.113710403 -8.872313499 25.484880447
 -8.132675171 -8.901149750 25.494949341
 -8.151886940 -8.929828644 25.505958557
 -8.171335220 -8.958332062 25.517906189
 -8.191010475 -8.986640930 25.530790329
 -8.210901260 -9.014738083 25.544609070
 -8.230997086 -9.042603493 25.559358597
 -8.251287460 -9.070219040 25.575037003
 -8.271760941 -9.097566605 25.591638565
 -8.292406082 -9.124626160 25.609159470
 -8.313211441 -9.151379585 25.627593994
 -8.334165573 -9.177806854 25.646936417
 -8.355257034 -9.203889847 25.667181015
 -8.376472473 -9.229608536 25.688318253
 -8.397800446 -9.254943848 25.710342407
 -8.419229507 -9.279876709 25.733243942
 -8.440745354 -9.304388046 25.757013321
 -8.462336540 -9.328457832 25.781639099
 -8.483989716 -9.352067947 25.807113647
 -8.505691528 -9.375198364 25.833423615
 -8.527429581 -9.397830963 25.860557556
 -8.549189568 -9.419946671 25.888502121
 -8.570958138 -9.441525459 25.917243958
 -8.592721939 -9.462549210 25.946769714
 -8.614467621 -9.482999802 25.977064133
 -8.636180878 -9.502858162 26.008111954
 -8.657847404 -9.522107124 26.039896011
 -8.679453850 -9.540727615 26.072399139
 -8.700985909 -9.558702469 26.105604172
 -8.722429276 -9.576013565 26.139492035
 -8.743768692 -9.592643738 26.174043655
 -8.764990807 -9.608576775 26.209239960
 -8.786080360 -9.623795509 26.245059967
 -8.807023048 -9.638283730 26.281480789
 -8.827804565 -9.652025223 26.318481445
 -8.848409653 -9.665005684 26.356040955
 -8.868824959 -9.677208900 26.394134521
 -8.889034271 -9.688621521 26.432737350
 -8.909024239 -9.699228287 26.471824646
 -8.928779602 -9.709016800 26.511371613
 -8.948285103 -9.717973709 26.551353455
 -8.967527390 -9.726085663 26.591741562
 -8.986491203 -9.733342171 26.632511139
 -9.005162239 -9.739730835 26.673631668
 -9.023526192 -9.745242119 26.715076447
 -9.041568756 -9.749865532 26.756816864
 -9.059276581 -9.753591537 26.798822403
 -9.076634407 -9.756412506 26.841064453
 -9.093628883 -9.758319855 26.883512497
 -9.110245705 -9.759305954 26.926136017
 -9.126472473 -9.759366035 26.968902588
 -9.142294884 -9.758493423 27.011781693
 -9.157699585 -9.756683350 27.054740906
 -9.172674179 -9.753932953 27.097747803
 -9.187205315 -9.750238419 27.140769958
 -9.201281548 -9.745597839 27.183774948
